token,nre
"""REPORTABLE",O
IN,O
,O
THE,COURT
SUPREME,COURT
COURT,COURT
OF,COURT
INDIA,COURT
CRIMINAL,O
APPELLATE,O
JURISDICTION,O
,O
CRIMINAL,CASE_NO
APPEAL,CASE_NO
NO.,CASE_NO
271,CASE_NO
OF,CASE_NO
2009,CASE_NO
(Arising,CASE_NO
out,CASE_NO
of,CASE_NO
S.L.P.,CASE_NO
(Crl.),CASE_NO
No.,CASE_NO
4916,CASE_NO
of,CASE_NO
2007),CASE_NO
O,
Chinnaponnu,PETITIONER_OR_APPELLANT
…..Appellant,O
Versus,O
,O
State,RESPONDENT
of,RESPONDENT
Tamil,RESPONDENT
Nadu,RESPONDENT
….Respondent,O
JUDGMENT,O
,O
Dr.,JUDGE
ARIJIT,JUDGE
PASAYAT,JUDGE
",",O
J.,O
1.,O
Leave,O
granted.,O
2.,O
Challenge,O
in,O
this,O
appeal,O
is,O
to,O
the,O
judgment,O
of,O
a,O
learned,O
Single,O
Judge,O
of,O
,O
the,COURT
Madras,COURT
High,COURT
"Court,",COURT
Madurai,COURT
Bench,COURT
",",O
dismissing,O
the,O
appeal,O
filed,O
by,O
the,O
appellant.,O
Appellant,O
was,O
held,O
guilty,O
of,O
offence,O
punishable,O
under,O
,O
Section,LAW
304,LAW
Part,LAW
II,LAW
of,LAW
the,LAW
Indian,LAW
Penal,LAW
"Code,",LAW
1860,LAW
(in,O
short,O
the,O
‘IPC’),O
and,O
sentenced,O
to,O
undergo,O
,O
rigorous,JUDGMENT
imprisonment,JUDGMENT
for,JUDGMENT
seven,JUDGMENT
years,JUDGMENT
by,O
learned,O
Principal,O
"Judge,",O
,O
Dindigul,JUDGE
.,O
3.,O
The,O
factual,O
position,O
need,O
not,O
be,O
gone,O
into,O
in,O
detail,O
in,O
view,O
of,O
order,O
proposed,O
to,O
be,O
passed.,O
4.,O
The,O
accused,O
faced,O
trial,O
for,O
alleged,O
commission,O
of,O
offence,O
punishable,O
under,O
,O
Section,JUDGE
302,JUDGE
IPC.,JUDGE
It,O
was,O
the,O
prosecution,O
version,O
that,O
in,O
the,O
course,O
of,O
sudden,O
"quarrel,",O
the,O
accused,O
attacked,O
,O
Lakshmi,VICTIM
(hereinafter,O
referred,O
to,O
as,O
the,O
’deceased’),O
who,O
was,O
stated,O
to,O
be,O
the,O
second,O
wife,O
of,O
one,O
Samuvel.,O
On,O
10.12.1994,O
the,O
occurrence,O
occurred.,O
The,O
accused,O
faced,O
trial,O
and,O
as,O
noted,O
above,O
was,O
convicted,O
by,O
the,O
trial,O
court.,O
The,O
appeal,O
before,O
,O
the,COURT
High,COURT
Court,COURT
was,O
admitted,O
considering,O
the,O
various,O
grounds,O
of,O
challenge,O
raised,O
by,O
the,O
appellant.,O
It,O
appears,O
from,O
the,O
impugned,O
order,O
of,O
,O
the,COURT
High,COURT
Court,COURT
that,O
the,O
appellant’s,O
counsel,O
did,O
not,O
appear,O
when,O
the,O
matter,O
was,O
taken,O
up,O
and,O
after,O
hearing,O
learned,O
Additional,O
"Prosecutor,",O
the,O
appeal,O
was,O
disposed,O
of.,O
5.,O
It,O
was,O
pointed,O
out,O
learned,O
counsel,O
for,O
the,O
appellant,O
that,O
because,O
of,O
various,O
difficulties,O
the,O
appellant’s,O
counsel,O
could,O
not,O
appear,O
and,O
more,O
particularly,O
neither,O
the,O
appellant,O
nor,O
his,O
counsel,O
had,O
any,O
knowledge,O
that,O
the,O
matter,O
was,O
to,O
be,O
taken,O
up,O
before,O
the,O
Madurai,O
Bench,O
of,O
,O
the,COURT
High,COURT
Court,COURT
.,O
2,O
6.,O
Learned,O
counsel,O
for,O
the,O
respondent-State,O
on,O
the,O
other,O
hand,O
submitted,O
that,O
the,O
appellant,O
and,O
her,O
counsel,O
ought,O
to,O
have,O
been,O
more,O
vigilant.,O
7.,O
While,O
issuing,O
notice,O
on,O
"23.7.2007,",O
it,O
was,O
indicated,O
that,O
the,O
matter,O
may,O
be,O
remitted,O
for,O
fresh,O
hearing,O
because,O
the,O
appellant,O
was,O
not,O
represented,O
when,O
the,O
matter,O
was,O
taken,O
up,O
by,O
the,O
Madurai,O
Bench,O
of,O
the,O
Madras,O
High,O
Court.,O
8.,O
Considering,O
the,O
difficulties,O
highlighted,O
by,O
the,O
appellant,O
to,O
explain,O
non-appearance,O
of,O
the,O
counsel,O
we,O
are,O
satisfied,O
that,O
this,O
is,O
a,O
fit,O
case,O
where,O
,O
the,COURT
High,COURT
Court,COURT
should,O
re-hear,O
the,O
matter.,O
9.,O
We,O
have,O
not,O
expressed,O
any,O
opinion,O
on,O
the,O
merits,O
of,O
the,O
case.,O
We,O
set,O
aside,O
the,O
impugned,O
judgment,O
and,O
remit,O
the,O
matter,O
to,O
,O
the,COURT
High,COURT
Court,COURT
for,O
fresh,O
hearing.,O
10.,O
The,O
appeal,O
is,O
allowed,O
to,O
the,O
aforesaid,O
extent.,O
……………………………………J.,O
(,O
Dr.,JUDGE
ARIJIT,JUDGE
PASAYAT,JUDGE
),O
3,O
……………………………………J.,O
(,O
ASOK,JUDGE
KUMAR,JUDGE
GANGULY,JUDGE
),O
,O
New,LOC_OF_JUDGMENT
Delhi,LOC_OF_JUDGMENT
",",O
,O
February,DATE_OF_JUDGMENT
"11,",DATE_OF_JUDGMENT
2009,DATE_OF_JUDGMENT
"4""",O
