token,nre
"""IN",O
,O
THE,COURT
SUPREME,COURT
COURT,COURT
OF,COURT
INDIA,COURT
CRIMINAL,O
APPELLATE,O
JURISDICTION,O
,O
CRIMINAL,CASE_NO
APPEAL,CASE_NO
NO.,CASE_NO
2269-2270,CASE_NO
OF,CASE_NO
2009,CASE_NO
Arising,CASE_NO
out,CASE_NO
of,CASE_NO
SLP(Crl.),CASE_NO
NOs.,CASE_NO
8375-8376/2008),CASE_NO
O,
D.K.,PETITIONER_OR_APPELLANT
Ganesh,PETITIONER_OR_APPELLANT
Babu,PETITIONER_OR_APPELLANT
..,O
Appellant(s),O
Versus,O
,O
State,RESPONDENT
of,RESPONDENT
Tamil,RESPONDENT
Nadu,RESPONDENT
&,RESPONDENT
Ors,RESPONDENT
.,O
..,O
Respondent(s),O
O,O
R,O
D,O
E,O
R,O
Leave,O
granted.,O
These,O
appeals,O
at,O
the,O
instance,O
of,O
the,O
complainant/informant,O
(the,O
brother,O
of,O
the,O
"deceased,",O
,O
Madhu,VICTIM
Devi,VICTIM
),O
are,O
directed,O
against,O
the,O
judgment,O
and,O
order,O
dated,O
August,O
"22,",O
"2008,",O
passed,O
by,O
,O
the,COURT
Madras,COURT
High,COURT
Court,COURT
whereby,O
it,O
quashed,O
the,O
charges,O
under,O
,O
Sections,LAW
"498-A,",LAW
306,LAW
and,LAW
304B/34,LAW
of,LAW
the,LAW
Indian,LAW
Penal,LAW
Code,LAW
",",O
(for,O
"short,",O
“the,O
IPC”),O
and,O
,O
Sections,LAW
3,LAW
&,LAW
4,LAW
of,LAW
the,LAW
Dowry,LAW
Prohibition,LAW
Act,LAW
framed,O
by,O
,O
the,COURT
trial,COURT
court,COURT
against,O
the,O
three,O
respondents,O
who,O
happened,O
to,O
be,O
the,O
"sister-in-law,",O
the,O
mother-in-law,O
and,O
the,O
father-in-,O
law,O
respectively,O
of,O
the,O
deceased.,O
,O
Madhu,VICTIM
Devi,VICTIM
was,O
married,O
to,O
,O
Naveen,VICTIM_ALLIES
Kumar,VICTIM_ALLIES
",",O
the,O
son,O
of,O
respondents,O
Nos.,O
3,O
and,O
4,O
on,O
November,O
"30,",O
2000.,O
She,O
committed,O
,O
suicide,CRIME
by,O
hanging,O
herself,O
on,O
J,O
uly,DATE_AND_TIME_CRIME
"1,",DATE_AND_TIME_CRIME
2006,DATE_AND_TIME_CRIME
.,O
Earlier,O
to,O
that,O
also,O
she,O
had,O
attempted,O
to,O
commit,O
,O
suicide,CRIME
in,O
the,O
"year,",O
2002.,O
She,O
left,O
behind,O
a,O
,O
suicide,CRIME
"note,",O
a,O
copy,O
of,O
which,O
is,O
at,O
page,O
56,O
of,O
the,O
Special,O
leave,O
Petition,O
and,O
which,O
was,O
placed,O
before,O
us,O
a,O
number,O
of,O
times.,O
:,O
2,O
:,O
The,O
brother,O
of,O
the,O
"deceased,",O
the,O
"appellant,",O
lodged,O
the,O
first,O
information,O
report,O
at,O
the,O
,O
Adayar,POLICE
Police,POLICE
Station,POLICE
on,O
July,O
"2,",O
"2006,",O
in,O
which,O
he,O
made,O
allegations,O
that,O
after,O
the,O
marriage,O
of,O
his,O
"sister,",O
her,O
husband,O
and,O
the,O
three,O
respondents,O
made,O
repeated,O
demands,O
for,O
dowry,O
and,O
in,O
that,O
connection,O
constantly,O
harassed,O
her,O
and,O
subjected,O
her,O
to,O
torture,O
that,O
eventually,O
led,O
her,O
to,O
commit,O
,O
suicide,CRIME
.,O
The,O
police,O
after,O
investigation,O
submitted,O
charge-sheet,O
against,O
the,O
three,O
respondents,O
and,O
,O
Naveen,ACCUSED
",",O
the,O
husband,O
of,O
the,O
deceased.,O
On,O
the,O
basis,O
of,O
the,O
charge-sheet,O
received,O
from,O
the,O
"police,",O
,O
the,COURT
trial,COURT
Court,COURT
framed,O
charges,O
against,O
all,O
the,O
four,O
"accused,",O
"including,",O
the,O
three,O
respondents,O
under,O
,O
Sections,LAW
"498-A,",LAW
"306,",LAW
304-B/34,LAW
of,LAW
the,LAW
IPC,LAW
and,O
,O
Sections,LAW
3,LAW
&,LAW
4,LAW
of,LAW
the,LAW
Dowry,LAW
Prohibition,LAW
Act,LAW
.,O
At,O
that,O
"stage,",O
the,O
three,O
respondents,O
approached,O
,O
the,COURT
Madras,COURT
High,COURT
Court,COURT
for,O
quashing,O
the,O
charges,O
framed,O
by,O
,O
the,COURT
trial,COURT
court,COURT
against,O
them.,O
,O
The,COURT
Madras,COURT
High,COURT
Court,COURT
by,O
a,O
lengthy,O
judgment,O
allowed,O
their,O
applications,O
and,O
quashed,O
the,O
charges,O
insofar,O
as,O
the,O
three,O
respondents,O
are,O
concerned.,O
On,O
hearing,O
counsel,O
for,O
the,O
parties,O
and,O
on,O
going,O
through,O
,O
the,COURT
High,COURT
Court,COURT
judgment,O
coming,O
under,O
appeal,O
and,O
the,O
other,O
materials,O
on,O
record,O
we,O
feel,O
that,O
,O
the,COURT
High,COURT
Court,COURT
completely,O
misdirected,O
itself,O
in,O
delving,O
deep,O
into,O
the,O
evidences,O
that,O
might,O
be,O
led,O
before,O
,O
the,COURT
trial,COURT
Court,COURT
",",O
on,O
behalf,O
of,O
the,O
prosecution,O
as,O
also,O
from,O
the,O
side,O
of,O
the,O
defence.,O
Undertaking,O
an,O
exercise,O
based,O
on,O
a,O
detailed,O
appreciation,O
of,O
evidences,O
that,O
might,O
come,O
in,O
the,O
course,O
of,O
:,O
3,O
:,O
the,O
"trial,",O
,O
the,COURT
High,COURT
Court,COURT
arrived,O
at,O
the,O
conclusion,O
that,O
“the,O
prosecution,O
had,O
not,O
placed,O
any,O
prima,O
facie,O
material,O
before,O
,O
the,COURT
trial,COURT
court,COURT
in,O
the,O
form,O
of,O
the,O
charge-sheet”,O
to,O
justify,O
subjecting,O
the,O
respondents,O
to,O
trial,O
on,O
charges,O
under,O
,O
sections,LAW
"498A,",LAW
"306,",LAW
304B/34,LAW
of,LAW
the,LAW
IPC,LAW
and,O
,O
sections,LAW
3,LAW
&,LAW
4,LAW
of,LAW
the,LAW
Dowry,LAW
prohibition,LAW
Act,LAW
.,O
"It,",O
"accordingly,",O
quashed,O
the,O
charges,O
framed,O
against,O
them.,O
We,O
are,O
unable,O
to,O
agree,O
with,O
the,O
view,O
taken,O
by,O
,O
the,COURT
High,COURT
Court,COURT
that,O
there,O
was,O
no,O
prima,O
facie,O
material,O
before,O
,O
the,COURT
trial,COURT
court,COURT
to,O
frame,O
charges,O
against,O
the,O
three,O
respondents,O
and,O
to,O
put,O
them,O
up,O
on,O
trial.,O
It,O
is,O
noted,O
above,O
that,O
,O
Madhu,VICTIM
Devi,VICTIM
died,O
within,O
seven,O
years,O
of,O
her,O
marriage.,O
She,O
died,O
by,O
committing,O
,O
suicide,CRIME
.,O
"Hence,",O
the,O
death,O
certainly,O
can,O
not,O
be,O
said,O
to,O
have,O
occurred,O
under,O
normal,O
circumstances.,O
We,O
have,O
been,O
taken,O
through,O
the,O
,O
suicide,CRIME
"note,",O
the,O
first,O
information,O
report,O
and,O
the,O
contents,O
of,O
the,O
charge-sheet.,O
We,O
do,O
not,O
wish,O
to,O
make,O
any,O
comments,O
on,O
the,O
veracity,O
of,O
the,O
allegations,O
made,O
therein,O
but,O
we,O
must,O
say,O
that,O
all,O
the,O
three,O
documents,O
