token,nre
"""IN",O
,O
THE,COURT
SUPREME,COURT
COURT,COURT
OF,COURT
INDIA,COURT
CRIMINAL,O
APPELLATE,O
JURISDICTION,O
,O
CRIMINAL,CASE_NO
APPEAL,CASE_NO
NO.,CASE_NO
643,CASE_NO
OF,CASE_NO
2004,CASE_NO
O,
RASKA,PETITIONER_OR_APPELLANT
HANSDA,PETITIONER_OR_APPELLANT
&,PETITIONER_OR_APPELLANT
ORS.,PETITIONER_OR_APPELLANT
.....,O
APPELLANTS,O
VERSUS,O
,O
STATE,RESPONDENT
OF,RESPONDENT
JHARKHAND,RESPONDENT
.....,O
RESPONDENT,O
O,O
R,O
D,O
E,O
R,O
We,O
have,O
heard,O
the,O
learned,O
counsel,O
for,O
the,O
parties.,O
We,O
find,O
that,O
the,O
appellants,O
have,O
already,O
got,O
through,O
very,O
lightly,O
and,O
have,O
been,O
found,O
guilty,O
of,O
an,O
offence,O
punishable,O
under,O
,O
Section,LAW
304,LAW
Part,LAW
II,LAW
of,LAW
the,LAW
Indian,LAW
Penal,LAW
"Code,",LAW
1860,LAW
.,O
We,O
"are,",O
"therefore,",O
not,O
inclined,O
to,O
interfere,O
in,O
the,O
matter.,O
The,O
appellants,O
who,O
are,O
stated,O
to,O
be,O
on,O
bail,O
be,O
taken,O
into,O
custody,O
forthwith,O
to,O
undergo,O
the,O
remaining,O
part,O
of,O
the,O
sentence.,O
The,O
appeal,O
is,O
dismissed,O
in,O
the,O
aforesaid,O
terms.,O
..................J,O
[,O
HARJIT,JUDGE
SINGH,JUDGE
BEDI,JUDGE
],O
..................J,O
[,O
AFTAB,JUDGE
ALAM,JUDGE
],O
,O
NEW,LOC_OF_JUDGMENT
DELHI,LOC_OF_JUDGMENT
O,
AUGUST,DATE_OF_JUDGMENT
"27,",DATE_OF_JUDGMENT
2009,DATE_OF_JUDGMENT
"""",O
